timestamp,log_timestamp,Action_T_Rews,ActionNow,additionalData,ObservedReward,Context,ContextFeatures,ChosenArm
1733347133.841,1733347133.841,Continuous Drawing,,{'duration': 1501},1,medium,[0.5],1
1733347134.074,1733347134.074,Stop Drawing,,{'duration': 1734},1,medium,[0.5],1
1733347135.603,1733347135.603,Start Drawing,,{},1,medium,[0.5],1
1733347136.114,1733347136.114,Continuous Drawing,,{'duration': 511},1,medium,[0.5],1
1733347136.617,1733347136.617,Continuous Drawing,,{'duration': 1014},1,medium,[0.5],1
1733347136.762,1733347136.762,Stop Drawing,,{'duration': 1159},1,medium,[0.5],1
1733347137.907,1733347137.907,Start Drawing,,{},1,medium,[0.5],1
1733347138.41,1733347138.41,Continuous Drawing,,{'duration': 503},1,medium,[0.5],1
1733347132.34,1733347132.34,Start Drawing,,{},1,medium,[0.5],1
1733347138.41,1733347138.41,Start Drawing,,{},1,medium,[0.5],1
1733347138.913,1733347138.913,Continuous Drawing,,{'duration': 1006},1,medium,[0.5],1
1733347138.954,1733347138.954,Stop Drawing,,{'duration': 1047},1,medium,[0.5],1
1733347152.235,1733347152.235,Start Drawing,,{},1,high,[0.9],1
1733347152.235,1733347152.235,Start Drawing,,{},1,high,[0.9],1
1733347152.746,1733347152.746,Continuous Drawing,,{'duration': 511},1,high,[0.9],1
1733347153.246,1733347153.246,Continuous Drawing,,{'duration': 1011},1,high,[0.9],1
1733347153.514,1733347153.514,Stop Drawing,,{'duration': 1279},1,high,[0.9],1
1733347155.387,1733347155.387,Switched to Erase,,{},1,high,[0.9],1
1733347150.347,1733347150.347,Changed Color,,{'color': '#ffff00'},1,high,[0.9],1
1733347155.387,1733347155.387,Changed Color,,{'color': '#ffff00'},1,high,[0.9],1
1733347156.93,1733347156.93,Changed Line Width,,{'lineWidth': 4},1,high,[0.9],1
1733347157.116,1733347157.116,Changed Line Width,,{'lineWidth': 5},1,high,[0.9],1
1733347157.116,1733347157.116,Changed Line Width,,{'lineWidth': 6},1,high,[0.9],1
1733347158.106,1733347158.106,Start Drawing,,{},1,high,[0.9],1
1733347158.616,1733347158.616,Continuous Drawing,,{'duration': 510},1,high,[0.9],1
1733347158.906,1733347158.906,Stop Drawing,,{'duration': 800},1,high,[0.9],1
1733347159.202,1733347159.202,Start Drawing,,{},1,high,[0.9],1
1733347159.698,1733347159.698,Stop Drawing,,{'duration': 496},1,high,[0.9],1
1733347173.853,1733347173.853,Changed Color,,{'color': '#d7d728'},1,medium,[0.5],0
1733347173.853,1733347173.853,Start Drawing,,{},1,medium,[0.5],0
1733347173.946,1733347173.946,Changed Color,,{'color': '#d7d728'},1,medium,[0.5],0
1733347173.946,1733347173.946,Start Drawing,,{},1,medium,[0.5],0
1733347175.074,1733347175.074,Start Drawing,,{},1,medium,[0.5],0
1733347175.577,1733347175.577,Continuous Drawing,,{'duration': 503},1,medium,[0.5],0
1733347176.076,1733347176.076,Continuous Drawing,,{'duration': 1002},1,medium,[0.5],0
1733347176.577,1733347176.577,Continuous Drawing,,{'duration': 1503},1,medium,[0.5],0
1733347177.058,1733347177.058,Stop Drawing,,{'duration': 1984},1,medium,[0.5],0
1733347177.57,1733347177.57,Start Drawing,,{},1,medium,[0.5],0
1733347177.93,1733347177.93,Stop Drawing,,{'duration': 360},1,medium,[0.5],0
1733347179.082,1733347179.082,Switched to Paint,,{},1,medium,[0.5],0
1733347173.946,1733347173.946,Stop Drawing,,{'duration': 93},0,medium,[0.5],0
1733347179.082,1733347179.082,Stop Drawing,,{'duration': 93},0,medium,[0.5],0
1733347180.354,1733347180.354,Start Drawing,,{},0,medium,[0.5],0
1733347180.857,1733347180.857,Continuous Drawing,,{'duration': 503},0,medium,[0.5],0
1733347181.369,1733347181.369,Continuous Drawing,,{'duration': 1015},0,medium,[0.5],0
1733347181.869,1733347181.869,Continuous Drawing,,{'duration': 1515},0,medium,[0.5],0
1733347182.364,1733347182.364,Continuous Drawing,,{'duration': 2010},0,medium,[0.5],0
1733347182.442,1733347182.442,Stop Drawing,,{'duration': 2088},0,medium,[0.5],0
1733347183.434,1733347183.434,Start Drawing,,{},0,medium,[0.5],0
1733347183.938,1733347183.938,Continuous Drawing,,{'duration': 504},0,medium,[0.5],0
1733347184.945,1733347184.945,Continuous Drawing,,{'duration': 1511},1,medium,[0.5],1
1733347184.945,1733347184.945,Continuous Drawing,,{'duration': 1511},1,medium,[0.5],1
1733347185.444,1733347185.444,Continuous Drawing,,{'duration': 2010},1,medium,[0.5],1
1733347185.666,1733347185.666,Stop Drawing,,{'duration': 2232},1,medium,[0.5],1
1733347187.043,1733347187.043,Start Drawing,,{},1,medium,[0.5],1
1733347187.551,1733347187.551,Continuous Drawing,,{'duration': 508},1,medium,[0.5],1
1733347187.658,1733347187.658,Stop Drawing,,{'duration': 615},1,medium,[0.5],1
1733347188.178,1733347188.178,Start Drawing,,{},1,medium,[0.5],1
1733347188.658,1733347188.658,Stop Drawing,,{'duration': 480},1,medium,[0.5],1
1733347189.634,1733347189.634,Start Drawing,,{},1,medium,[0.5],1
1733347190.01,1733347190.01,Stop Drawing,,{'duration': 376},1,medium,[0.5],1
1733347190.69,1733347190.69,Start Drawing,,{},1,medium,[0.5],1
1733347184.439,1733347184.439,Continuous Drawing,,{'duration': 1005},1,medium,[0.5],1
1733347190.69,1733347190.69,Continuous Drawing,,{'duration': 1005},1,medium,[0.5],1
1733347191.129,1733347191.129,Stop Drawing,,{'duration': 439},1,medium,[0.5],1
1733347191.754,1733347191.754,Start Drawing,,{},1,medium,[0.5],1
1733347192.122,1733347192.122,Stop Drawing,,{'duration': 368},1,medium,[0.5],1
1733347192.626,1733347192.626,Start Drawing,,{},1,medium,[0.5],1
1733347193.122,1733347193.122,Stop Drawing,,{'duration': 496},1,medium,[0.5],1
1733347193.762,1733347193.762,Start Drawing,,{},1,medium,[0.5],1
1733347194.154,1733347194.154,Stop Drawing,,{'duration': 392},1,medium,[0.5],1
1733347195.05,1733347195.05,Stop Drawing,,{'duration': 328},0,medium,[0.5],0
1733347195.05,1733347195.05,Stop Drawing,,{'duration': 328},0,medium,[0.5],0
1733347194.722,1733347194.722,Start Drawing,,{},1,medium,[0.5],0
1733347195.05,1733347195.05,Start Drawing,,{},1,medium,[0.5],0
1733347195.746,1733347195.746,Start Drawing,,{},1,medium,[0.5],0
1733347196.098,1733347196.098,Stop Drawing,,{'duration': 352},1,medium,[0.5],0
1733347196.602,1733347196.602,Start Drawing,,{},1,medium,[0.5],0
1733347197.111,1733347197.111,Continuous Drawing,,{'duration': 509},1,medium,[0.5],0
1733347197.362,1733347197.362,Stop Drawing,,{'duration': 760},1,medium,[0.5],0
1733347199.467,1733347199.467,Start Drawing,,{},1,medium,[0.5],0
1733347199.968,1733347199.968,Continuous Drawing,,{'duration': 501},1,medium,[0.5],0
1733347200.469,1733347200.469,Continuous Drawing,,{'duration': 1002},1,medium,[0.5],0
1733347200.969,1733347200.969,Continuous Drawing,,{'duration': 1502},1,medium,[0.5],0
1733347201.469,1733347201.469,Continuous Drawing,,{'duration': 2002},1,medium,[0.5],0
1733347201.968,1733347201.968,Continuous Drawing,,{'duration': 2501},1,medium,[0.5],0
1733347202.469,1733347202.469,Continuous Drawing,,{'duration': 3002},1,medium,[0.5],0
1733347202.968,1733347202.968,Continuous Drawing,,{'duration': 3501},1,medium,[0.5],0
1733347203.471,1733347203.471,Continuous Drawing,,{'duration': 4004},1,medium,[0.5],0
1733347203.969,1733347203.969,Continuous Drawing,,{'duration': 4502},1,medium,[0.5],0
1733347204.482,1733347204.482,Continuous Drawing,,{'duration': 5015},1,medium,[0.5],0
1733347205.467,1733347205.467,Continuous Drawing,,{'duration': 6000},1,high,[0.9],1
1733347205.467,1733347205.467,Continuous Drawing,,{'duration': 6000},1,high,[0.9],1
1733347205.969,1733347205.969,Continuous Drawing,,{'duration': 6502},1,high,[0.9],1
1733347204.973,1733347204.973,Continuous Drawing,,{'duration': 5506},1,high,[0.9],1
1733347205.969,1733347205.969,Continuous Drawing,,{'duration': 5506},1,high,[0.9],1
1733347206.469,1733347206.469,Continuous Drawing,,{'duration': 7002},1,high,[0.9],1
1733347206.968,1733347206.968,Continuous Drawing,,{'duration': 7501},1,high,[0.9],1
1733347207.469,1733347207.469,Continuous Drawing,,{'duration': 8002},1,high,[0.9],1
1733347207.969,1733347207.969,Continuous Drawing,,{'duration': 8502},1,high,[0.9],1
1733347208.482,1733347208.482,Continuous Drawing,,{'duration': 9015},1,high,[0.9],1
1733347208.975,1733347208.975,Continuous Drawing,,{'duration': 9508},1,high,[0.9],1
1733347209.476,1733347209.476,Continuous Drawing,,{'duration': 10009},1,high,[0.9],1
1733347209.969,1733347209.969,Continuous Drawing,,{'duration': 10502},1,high,[0.9],1
1733347210.473,1733347210.473,Continuous Drawing,,{'duration': 11006},1,high,[0.9],1
1733347210.977,1733347210.977,Continuous Drawing,,{'duration': 11510},1,high,[0.9],1
1733347211.473,1733347211.473,Continuous Drawing,,{'duration': 12006},1,high,[0.9],1
1733347211.975,1733347211.975,Continuous Drawing,,{'duration': 12508},1,high,[0.9],1
1733347212.33,1733347212.33,Stop Drawing,,{'duration': 12863},1,high,[0.9],1
